replicate,delta,scheme,score_mode,discoveries,false_discoveries,true_discoveries,any_false,recall,precision,early_recall,middle_recall,late_recall,planted_component_coverage,restricted_first_true_birth,restricted_first_true_evidence_delay,restricted_first_true_end_to_end_delay,budget_spent,budget_first_10pct,max_candidate_allocation,stream_seed
12,0.0,wallet_lineage,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.03528469032674001,0.006181926627678087,2026092409
12,0.0,wallet_lineage,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.0423554080207751,0.035284690326740004,0.006181926627678087,2026092409
12,0.0,wallet_lineage,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.03528469032674002,0.006181926627678087,2026092409
13,0.0,current_adaptive,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05000000000000001,0.049920805174035444,0.0027500000000000007,2026093418
13,0.0,current_adaptive,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.0499999999998672,0.049630023537559534,0.0027500000000000007,2026093418
13,0.0,current_adaptive,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04982535713180626,0.0027500000000000007,2026093418
13,0.0,epoch_reserve,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.045434126420454544,0.04337332589285714,0.025,2026093418
13,0.0,explore_exploit,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04122874682090227,0.03218964064459888,0.0009226756160713564,2026093418
13,0.0,explore_exploit,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04122874682090227,0.03218964064459888,0.0009226756160713564,2026093418
13,0.0,explore_exploit,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459887,0.0009226756160713564,2026093418
13,0.0,fixed_j2,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04996961883801879,0.049697551200869765,0.03039635509270134,2026093418
13,0.0,heavy_tail_fixed,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.044984284153811734,0.042506472918402635,0.01845351232142713,2026093418
13,0.0,wallet_lineage,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.03528469032674001,0.006181926627678087,2026093418
13,0.0,wallet_lineage,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.0423554080207751,0.035284690326740004,0.006181926627678087,2026093418
13,0.0,wallet_lineage,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.0423554080207751,0.035284690326740004,0.006181926627678087,2026093418
14,0.0,current_adaptive,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05000000000000001,0.04987391505541211,0.0027500000000000007,2026094427
14,0.0,current_adaptive,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04976185240505522,0.0027500000000000007,2026094427
14,0.0,current_adaptive,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04982535713180626,0.0027500000000000007,2026094427
14,0.0,epoch_reserve,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.045434126420454544,0.04337332589285714,0.025,2026094427
14,0.0,explore_exploit,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04122874682090228,0.03218964064459889,0.0009226756160713564,2026094427
14,0.0,explore_exploit,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04122874682090227,0.032189640644598894,0.0009226756160713564,2026094427
14,0.0,explore_exploit,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459887,0.0009226756160713564,2026094427
14,0.0,fixed_j2,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04996961883801879,0.049697551200869765,0.03039635509270134,2026094427
14,0.0,heavy_tail_fixed,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.044984284153811734,0.042506472918402635,0.01845351232142713,2026094427
14,0.0,wallet_lineage,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.042355408020775115,0.03528469032674001,0.006181926627678087,2026094427
14,0.0,wallet_lineage,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.0423554080207751,0.03528469032674001,0.006181926627678087,2026094427
14,0.0,wallet_lineage,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.03528469032674002,0.006181926627678087,2026094427
15,0.0,current_adaptive,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.049999999999999996,0.049959119872765786,0.0027500000000000007,2026095436
15,0.0,current_adaptive,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.049999999999999496,0.049296658325809296,0.0027500000000000007,2026095436
15,0.0,current_adaptive,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04982535713180626,0.0027500000000000007,2026095436
15,0.0,epoch_reserve,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.045434126420454544,0.04337332589285714,0.025,2026095436
15,0.0,explore_exploit,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04122874682090228,0.032189640644598894,0.0009226756160713564,2026095436
15,0.0,explore_exploit,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04122874682090226,0.03218964064459889,0.0009226756160713564,2026095436
15,0.0,explore_exploit,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459887,0.0009226756160713564,2026095436
15,0.0,fixed_j2,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04996961883801879,0.049697551200869765,0.03039635509270134,2026095436
15,0.0,heavy_tail_fixed,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.044984284153811734,0.042506472918402635,0.01845351232142713,2026095436
15,0.0,wallet_lineage,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.03528469032674001,0.006181926627678087,2026095436
15,0.0,wallet_lineage,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.0423554080207751,0.03528469032674001,0.006181926627678087,2026095436
15,0.0,wallet_lineage,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.03528469032674001,0.006181926627678087,2026095436
16,0.0,current_adaptive,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05000000000000001,0.049866630135280615,0.0027500000000000007,2026096445
16,0.0,current_adaptive,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04999999999999997,0.049774811001329904,0.0027500000000000007,2026096445
16,0.0,current_adaptive,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04982535713180626,0.0027500000000000007,2026096445
16,0.0,epoch_reserve,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.045434126420454544,0.04337332589285714,0.025,2026096445
16,0.0,explore_exploit,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459889,0.0009226756160713564,2026096445
16,0.0,explore_exploit,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459888,0.0009226756160713564,2026096445
16,0.0,explore_exploit,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459887,0.0009226756160713564,2026096445
16,0.0,fixed_j2,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04996961883801879,0.049697551200869765,0.03039635509270134,2026096445
16,0.0,heavy_tail_fixed,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.044984284153811734,0.042506472918402635,0.01845351232142713,2026096445
16,0.0,wallet_lineage,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.035284690326740004,0.006181926627678087,2026096445
16,0.0,wallet_lineage,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.0423554080207751,0.03528469032674002,0.006181926627678087,2026096445
16,0.0,wallet_lineage,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.035284690326740004,0.006181926627678087,2026096445
17,0.0,current_adaptive,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.049999999999999996,0.04990554029429056,0.0027500000000000007,2026097454
17,0.0,current_adaptive,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.049999999999998726,0.04968398683541885,0.0027500000000000007,2026097454
17,0.0,current_adaptive,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04982535713180626,0.0027500000000000007,2026097454
17,0.0,epoch_reserve,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.045434126420454544,0.04337332589285714,0.025,2026097454
17,0.0,explore_exploit,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459889,0.0009226756160713564,2026097454
17,0.0,explore_exploit,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459889,0.0009226756160713564,2026097454
17,0.0,explore_exploit,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459887,0.0009226756160713564,2026097454
17,0.0,fixed_j2,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04996961883801879,0.049697551200869765,0.03039635509270134,2026097454
17,0.0,heavy_tail_fixed,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.044984284153811734,0.042506472918402635,0.01845351232142713,2026097454
17,0.0,wallet_lineage,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.03528469032674001,0.006181926627678087,2026097454
17,0.0,wallet_lineage,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.0423554080207751,0.03528469032674001,0.006181926627678087,2026097454
17,0.0,wallet_lineage,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.042355408020775115,0.035284690326740004,0.006181926627678087,2026097454
18,0.0,current_adaptive,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05000000000000002,0.04987441564848922,0.0027500000000000007,2026098463
18,0.0,current_adaptive,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.049999999999999996,0.04976085009356071,0.0027500000000000007,2026098463
18,0.0,current_adaptive,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04982535713180626,0.0027500000000000007,2026098463
18,0.0,epoch_reserve,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.045434126420454544,0.04337332589285714,0.025,2026098463
18,0.0,explore_exploit,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459889,0.0009226756160713564,2026098463
18,0.0,explore_exploit,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04122874682090227,0.032189640644598894,0.0009226756160713564,2026098463
18,0.0,explore_exploit,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459887,0.0009226756160713564,2026098463
18,0.0,fixed_j2,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04996961883801879,0.049697551200869765,0.03039635509270134,2026098463
18,0.0,heavy_tail_fixed,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.044984284153811734,0.042506472918402635,0.01845351232142713,2026098463
18,0.0,wallet_lineage,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.03528469032674001,0.006181926627678087,2026098463
18,0.0,wallet_lineage,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.035284690326740004,0.006181926627678087,2026098463
18,0.0,wallet_lineage,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.03528469032674001,0.006181926627678087,2026098463
19,0.0,current_adaptive,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04989337341148409,0.0027500000000000007,2026099472
19,0.0,current_adaptive,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04972037817137385,0.0027500000000000007,2026099472
19,0.0,current_adaptive,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04982535713180626,0.0027500000000000007,2026099472
19,0.0,epoch_reserve,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.045434126420454544,0.04337332589285714,0.025,2026099472
19,0.0,explore_exploit,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04122874682090228,0.032189640644598894,0.0009226756160713564,2026099472
19,0.0,explore_exploit,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04122874682090227,0.03218964064459889,0.0009226756160713564,2026099472
19,0.0,explore_exploit,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459887,0.0009226756160713564,2026099472
19,0.0,fixed_j2,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04996961883801879,0.049697551200869765,0.03039635509270134,2026099472
19,0.0,heavy_tail_fixed,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.044984284153811734,0.042506472918402635,0.01845351232142713,2026099472
19,0.0,wallet_lineage,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.042355408020775115,0.03528469032674001,0.006181926627678087,2026099472
19,0.0,wallet_lineage,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.035284690326740004,0.006181926627678087,2026099472
19,0.0,wallet_lineage,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.03528469032674001,0.006181926627678087,2026099472
20,0.0,current_adaptive,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.049938379573423765,0.0027500000000000007,2026100481
20,0.0,current_adaptive,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04999999999999966,0.04952551232477974,0.0027500000000000007,2026100481
20,0.0,current_adaptive,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04982535713180626,0.0027500000000000007,2026100481
20,0.0,epoch_reserve,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.045434126420454544,0.04337332589285714,0.025,2026100481
20,0.0,explore_exploit,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459887,0.0009226756160713564,2026100481
20,0.0,explore_exploit,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04122874682090227,0.03218964064459889,0.0009226756160713564,2026100481
20,0.0,explore_exploit,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459887,0.0009226756160713564,2026100481
20,0.0,fixed_j2,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04996961883801879,0.049697551200869765,0.03039635509270134,2026100481
20,0.0,heavy_tail_fixed,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.044984284153811734,0.042506472918402635,0.01845351232142713,2026100481
20,0.0,wallet_lineage,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.042355408020775115,0.035284690326740004,0.006181926627678087,2026100481
20,0.0,wallet_lineage,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.03528469032674001,0.006181926627678087,2026100481
20,0.0,wallet_lineage,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.0423554080207751,0.035284690326740004,0.006181926627678087,2026100481
21,0.0,current_adaptive,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05000000000000001,0.04994827754888129,0.0027500000000000007,2026101490
21,0.0,current_adaptive,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.049999999999999975,0.049443420289298046,0.0027500000000000007,2026101490
21,0.0,current_adaptive,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04982535713180626,0.0027500000000000007,2026101490
21,0.0,epoch_reserve,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.045434126420454544,0.04337332589285714,0.025,2026101490
21,0.0,explore_exploit,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04122874682090227,0.03218964064459889,0.0009226756160713564,2026101490
21,0.0,explore_exploit,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04122874682090227,0.03218964064459889,0.0009226756160713564,2026101490
21,0.0,explore_exploit,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459887,0.0009226756160713564,2026101490
21,0.0,fixed_j2,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04996961883801879,0.049697551200869765,0.03039635509270134,2026101490
21,0.0,heavy_tail_fixed,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.044984284153811734,0.042506472918402635,0.01845351232142713,2026101490
21,0.0,wallet_lineage,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.042355408020775115,0.03528469032674001,0.006181926627678087,2026101490
21,0.0,wallet_lineage,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.042355408020775094,0.03528469032674001,0.006181926627678087,2026101490
21,0.0,wallet_lineage,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.042355408020775115,0.035284690326740004,0.006181926627678087,2026101490
22,0.0,current_adaptive,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.049999999999999996,0.049888975248177904,0.0027500000000000007,2026102499
22,0.0,current_adaptive,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04999999999999935,0.04973017297030952,0.0027500000000000007,2026102499
22,0.0,current_adaptive,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04982535713180626,0.0027500000000000007,2026102499
22,0.0,epoch_reserve,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.045434126420454544,0.04337332589285714,0.025,2026102499
22,0.0,explore_exploit,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04122874682090227,0.03218964064459889,0.0009226756160713564,2026102499
22,0.0,explore_exploit,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04122874682090227,0.032189640644598894,0.0009226756160713564,2026102499
22,0.0,explore_exploit,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459887,0.0009226756160713564,2026102499
22,0.0,fixed_j2,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04996961883801879,0.049697551200869765,0.03039635509270134,2026102499
22,0.0,heavy_tail_fixed,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.044984284153811734,0.042506472918402635,0.01845351232142713,2026102499
22,0.0,wallet_lineage,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.0423554080207751,0.03528469032674001,0.006181926627678087,2026102499
22,0.0,wallet_lineage,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.035284690326740004,0.006181926627678087,2026102499
22,0.0,wallet_lineage,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.035284690326740004,0.006181926627678087,2026102499
23,0.0,current_adaptive,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.049965754411886,0.0027500000000000007,2026103508
23,0.0,current_adaptive,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04999999999999999,0.04917488301593528,0.0027500000000000007,2026103508
23,0.0,current_adaptive,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04982535713180626,0.0027500000000000007,2026103508
23,0.0,epoch_reserve,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.045434126420454544,0.04337332589285714,0.025,2026103508
23,0.0,explore_exploit,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.032189640644598894,0.0009226756160713564,2026103508
23,0.0,explore_exploit,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04122874682090227,0.03218964064459889,0.0011223743285559149,2026103508
23,0.0,explore_exploit,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459887,0.0009226756160713564,2026103508
23,0.0,fixed_j2,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04996961883801879,0.049697551200869765,0.03039635509270134,2026103508
23,0.0,heavy_tail_fixed,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.044984284153811734,0.042506472918402635,0.01845351232142713,2026103508
23,0.0,wallet_lineage,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.042355408020775115,0.035284690326740004,0.006181926627678087,2026103508
23,0.0,wallet_lineage,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.0423554080207751,0.03528469032674002,0.006181926627678087,2026103508
23,0.0,wallet_lineage,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04235540802077511,0.03528469032674001,0.006181926627678087,2026103508
24,0.0,current_adaptive,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.049999999999999996,0.049931793031250726,0.0027500000000000007,2026104517
24,0.0,current_adaptive,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04999999999999351,0.04956866389970931,0.0027500000000000007,2026104517
24,0.0,current_adaptive,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.05,0.04982535713180626,0.0027500000000000007,2026104517
24,0.0,epoch_reserve,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.045434126420454544,0.04337332589285714,0.025,2026104517
24,0.0,explore_exploit,informed,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04122874682090226,0.032189640644598894,0.0009226756160713564,2026104517
24,0.0,explore_exploit,inverted,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04122874682090227,0.032189640644598894,0.0009226756160713564,2026104517
24,0.0,explore_exploit,uninformative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.041228746820902266,0.03218964064459887,0.0009226756160713564,2026104517
24,0.0,fixed_j2,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.04996961883801879,0.049697551200869765,0.03039635509270134,2026104517
24,0.0,heavy_tail_fixed,not_applicable,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1001,600,30000,0.044984284153811734,0.042506472918402635,0.01845351232142713,2026104517
